Class,Order,Family,Genus
Sordariomycetes,Phyllachorales,Phyllachoraceae,Telimenella
Sordariomycetes,Phyllachorales,Phyllachoraceae,Telimenochora
Sordariomycetes,Phyllachorales,Phyllachoraceae,Trabutia
Sordariomycetes,Phyllachorales,Phyllachoraceae,Tribulatia
Sordariomycetes,Phyllachorales,Phyllachoraceae,Uropolystigma
Sordariomycetes,Phyllachorales,Phyllachoraceae,Vitreostroma
Sordariomycetes,Phyllachorales,Phyllachoraceae,Zimmermanniella
Sordariomycetes,Phyllachorales,Telimenaceae,Telimena
Sordariomycetes,Phyllachorales,Incertae sedis,Marinosphaera
Sordariomycetes,Phyllachorales,Incertae sedis,Phycomelaina
Sordariomycetes,Pisorisporiales,Pisorisporiaceae,Achroceratosphaeria
Sordariomycetes,Pisorisporiales,Pisorisporiaceae,Pisorisporium
Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Adelosphaeria
Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Anapleurothecium
Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Melanotrigonum
Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Phaeoisaria
Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Plagiascoma
Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Pleurotheciella
Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Pleurothecium
Sordariomycetes,Pleurotheciales,Pleurotheciaceae,Sterigmatobotrys
Sordariomycetes,Spathulosporales,Hispidicarpomycetaceae,Hispidicarpomyces
Sordariomycetes,Spathulosporales,Spathulosporaceae,Retrostium
Sordariomycetes,Spathulosporales,Spathulosporaceae,Spathulospora
Sordariomycetes,Savoryellales,Savoryellaceae,Ascotaiwania
Sordariomycetes,Savoryellales,Savoryellaceae,Canalisporium
Sordariomycetes,Savoryellales,Savoryellaceae,Helicoon
Sordariomycetes,Savoryellales,Savoryellaceae,Monotosporella
Sordariomycetes,Savoryellales,Savoryellaceae,Neoascotaiwania
Sordariomycetes,Savoryellales,Savoryellaceae,Savoryella
Sordariomycetes,Savoryellales,Incertae sedis,Carpoligna
Sordariomycetes,Savoryellales,Incertae sedis,Flammispora
Sordariomycetes,Sordariales,Chaetomiaceae,Achaetomium
Sordariomycetes,Sordariales,Chaetomiaceae,Amesia
Sordariomycetes,Sordariales,Chaetomiaceae,Arcopilus
Sordariomycetes,Sordariales,Chaetomiaceae,Bommerella
Sordariomycetes,Sordariales,Chaetomiaceae,Trichocladium
Sordariomycetes,Sordariales,Chaetomiaceae,Boothiella
Sordariomycetes,Sordariales,Chaetomiaceae,Botryotrichum
Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomidium
Sordariomycetes,Sordariales,Chaetomiaceae,Collariella
Sordariomycetes,Sordariales,Chaetomiaceae,Corynascella
Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomiopsis
Sordariomycetes,Sordariales,Chaetomiaceae,Chaetomium
Sordariomycetes,Sordariales,Chaetomiaceae,Crassicarpon
Sordariomycetes,Sordariales,Chaetomiaceae,Melanocarpus
Sordariomycetes,Sordariales,Chaetomiaceae,Dichotomopilus
Sordariomycetes,Sordariales,Chaetomiaceae,Emilmuelleria
Sordariomycetes,Sordariales,Chaetomiaceae,Farrowia
Sordariomycetes,Sordariales,Chaetomiaceae,Ovatospora
Sordariomycetes,Sordariales,Chaetomiaceae,Guanomyces
Sordariomycetes,Sordariales,Chaetomiaceae,Humicola
Sordariomycetes,Sordariales,Chaetomiaceae,Madurella
Sordariomycetes,Sordariales,Chaetomiaceae,Myceliophthora
Sordariomycetes,Sordariales,Chaetomiaceae,Staphylotrichum
Sordariomycetes,Sordariales,Chaetomiaceae,Subramaniula
Sordariomycetes,Sordariales,Chaetomiaceae,Thielavia
Sordariomycetes,Sordariales,Chaetomiaceae,Thermothelomyces
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Anopodium
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apiosordaria
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodospora
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Apodus
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Arnium
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Bellojisia
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Biconiosporella
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Bombardia
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Bombardioidea
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Camptosphaeria
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cercophora
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Cladorrhinum
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Diffractella
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Emblemospora
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Eosphaeria
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Fimetariella
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Immersiella
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Jugulospora
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Lacunospora
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Lasiosphaeria
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Mammaria
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Periamphispora
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Podospora
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Pseudocercophora
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Rinaldiella
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Schizothecium
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Strattonia
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Thaxteria
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Triangularia
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Tripterosporella
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Zygopleurage
Sordariomycetes,Sordariales,Lasiosphaeriaceae,Zygospermella
Sordariomycetes,Sordariales,Sordariaceae,Copromyces
Sordariomycetes,Sordariales,Sordariaceae,Effetia
Sordariomycetes,Sordariales,Sordariaceae,Gelasinospora
Sordariomycetes,Sordariales,Sordariaceae,Guilliermondia
Sordariomycetes,Sordariales,Sordariaceae,Neurospora
Sordariomycetes,Sordariales,Sordariaceae,Pseudoneurospora
Sordariomycetes,Sordariales,Sordariaceae,Sordaria
Sordariomycetes,Sordariales,Sordariaceae,Stellatospora
Sordariomycetes,Sordariales,Incertae sedis,Abyssomyces
Sordariomycetes,Sordariales,Incertae sedis,Acanthotheciella
Sordariomycetes,Sordariales,Incertae sedis,Ascolacicola
Sordariomycetes,Sordariales,Incertae sedis,Bombardiella
Sordariomycetes,Sordariales,Incertae sedis,Cancellidium
Sordariomycetes,Sordariales,Incertae sedis,Coronatomyces
Sordariomycetes,Sordariales,Incertae sedis,Corylomyces
Sordariomycetes,Sordariales,Incertae sedis,Cuspidatispora
Sordariomycetes,Sordariales,Incertae sedis,Globosphaeria
Sordariomycetes,Sordariales,Incertae sedis,Isia
Sordariomycetes,Sordariales,Incertae sedis,Lasiosphaeris
Sordariomycetes,Sordariales,Incertae sedis,Lunulospora
Sordariomycetes,Sordariales,Incertae sedis,Lockerbia
Sordariomycetes,Sordariales,Incertae sedis,Nitschkiopsis
Sordariomycetes,Sordariales,Incertae sedis,Onygenopsis
Sordariomycetes,Sordariales,Incertae sedis,Phaeosporis
Sordariomycetes,Sordariales,Incertae sedis,Ramophialophora
Sordariomycetes,Sordariales,Incertae sedis,Reconditella
Sordariomycetes,Sordariales,Incertae sedis,Remersonia
Sordariomycetes,Sordariales,Incertae sedis,Rhexodenticula
Sordariomycetes,Sordariales,Incertae sedis,Rhexosporium
Sordariomycetes,Sordariales,Incertae sedis,Roselliniomyces
Sordariomycetes,Sordariales,Incertae sedis,Roselliniopsis
Sordariomycetes,Sordariales,Incertae sedis,Utriascus
Sordariomycetes,Sordariales,Incertae sedis,Ypsilonia
Sordariomycetes,Tirisporellales,Tirisporellaceae,Bacusphaeria
Sordariomycetes,Tirisporellales,Tirisporellaceae,Tirisporella
Sordariomycetes,Tirisporellales,Tirisporellaceae,Thailandiomyces
Sordariomycetes,Tirisporellales,Tirisporellaceae,Phruensis
Sordariomycetes,Togniniales,Togniniaceae,Phaeoacremonium
Sordariomycetes,Torpedosporales,Etheirophoraceae,Etheirophora
Sordariomycetes,Torpedosporales,Etheirophoraceae,Swampomyces
Sordariomycetes,Torpedosporales,Juncigenaceae,Juncigena
Sordariomycetes,Torpedosporales,Juncigenaceae,Fulvocentrum
Sordariomycetes,Torpedosporales,Juncigenaceae,Marinokulati
Sordariomycetes,Torpedosporales,Juncigenaceae,Moheitospora
Sordariomycetes,Torpedosporales,Torpedosporaceae,Torpedospora
Sordariomycetes,Vermiculariopsiellales,Vermiculariopsiellaceae,Vermiculariopsiella
Sordariomycetes,Xenospadicoidales,Xenospadicoidaceae,Xenospadicoides
Sordariomycetes,Xenospadicoidales,Xenospadicoidaceae,Pseudodiplococcium
Sordariomycetes,Xylariales,Barrmaeliaceae,Barrmaelia
Sordariomycetes,Xylariales,Barrmaeliaceae,Entosordaria
Sordariomycetes,Xylariales,Castanediellaceae,Castanediella
Sordariomycetes,Xylariales,Diatrypaceae,Allocryptovalsa
Sordariomycetes,Xylariales,Diatrypaceae,Anthostoma
Sordariomycetes,Xylariales,Diatrypaceae,Cryptosphaeria
Sordariomycetes,Xylariales,Diatrypaceae,Cryptovalsa
Sordariomycetes,Xylariales,Diatrypaceae,Diatrype
Sordariomycetes,Xylariales,Diatrypaceae,Diatrypella
Sordariomycetes,Xylariales,Diatrypaceae,Diatrypasimilis
Sordariomycetes,Xylariales,Diatrypaceae,Echinomyces
Sordariomycetes,Xylariales,Diatrypaceae,Endoxylina
Sordariomycetes,Xylariales,Diatrypaceae,Eutypa
Sordariomycetes,Xylariales,Diatrypaceae,Eutypella
Sordariomycetes,Xylariales,Diatrypaceae,Halodiatrype
Sordariomycetes,Xylariales,Diatrypaceae,Leptoperidia
Sordariomycetes,Xylariales,Diatrypaceae,Libertella
Sordariomycetes,Xylariales,Diatrypaceae,Monosporascus
Sordariomycetes,Xylariales,Diatrypaceae,Peroneutypa
Sordariomycetes,Xylariales,Diatrypaceae,Quaternaria
Sordariomycetes,Xylariales,Graphostromataceae,Biscogniauxia
Sordariomycetes,Xylariales,Graphostromataceae,Camillea
Sordariomycetes,Xylariales,Graphostromataceae,Graphostroma
Sordariomycetes,Xylariales,Graphostromataceae,Obolarina
Sordariomycetes,Xylariales,Graphostromataceae,Theissenia
Sordariomycetes,Xylariales,Graphostromataceae,Vivantia
Sordariomycetes,Xylariales,Hypoxylaceae,Alloanthostomella
Sordariomycetes,Xylariales,Hypoxylaceae,Annulohypoxylon
Sordariomycetes,Xylariales,Hypoxylaceae,Anthocanalis
Sordariomycetes,Xylariales,Hypoxylaceae,Chlorostroma
Sordariomycetes,Xylariales,Hypoxylaceae,Daldinia
Sordariomycetes,Xylariales,Hypoxylaceae,Entonaema
Sordariomycetes,Xylariales,Hypoxylaceae,Hypoxylon
Sordariomycetes,Xylariales,Hypoxylaceae,Jackrogersella
Sordariomycetes,Xylariales,Hypoxylaceae,Neoanthostomella
Sordariomycetes,Xylariales,Hypoxylaceae,Pseudoanthostomella
Sordariomycetes,Xylariales,Hypoxylaceae,Phylacia
Sordariomycetes,Xylariales,Hypoxylaceae,Pyrenomyxa
Sordariomycetes,Xylariales,Hypoxylaceae,Pyrenopolyporus
Sordariomycetes,Xylariales,Hypoxylaceae,Rhopalostroma
Sordariomycetes,Xylariales,Hypoxylaceae,Rostrohypoxylon
Sordariomycetes,Xylariales,Hypoxylaceae,Ruwenzoria
Sordariomycetes,Xylariales,Hypoxylaceae,Thamnomyces
Sordariomycetes,Xylariales,Hypoxylaceae,Thuemenella
Sordariomycetes,Xylariales,Lopadostomataceae,Creosphaeria
Sordariomycetes,Xylariales,Lopadostomataceae,Jumillera
Sordariomycetes,Xylariales,Lopadostomataceae,Lopadostoma
Sordariomycetes,Xylariales,Lopadostomataceae,Whalleya
Sordariomycetes,Xylariales,Microdochiaceae,Idriella
Sordariomycetes,Xylariales,Microdochiaceae,Microdochium
Sordariomycetes,Xylariales,Microdochiaceae,Selenodriella
Sordariomycetes,Xylariales,Myelospermataceae,Myelosperma
Sordariomycetes,Xylariales,Polystigmataceae,Polystigma
Sordariomycetes,Xylariales,Requienellaceae,Lacrymospora
Sordariomycetes,Xylariales,Requienellaceae,Parapyrenis
Sordariomycetes,Xylariales,Requienellaceae,Requienella
Sordariomycetes,Xylariales,Xylariaceae,Abieticola
Sordariomycetes,Xylariales,Xylariaceae,Amphirosellinia
Sordariomycetes,Xylariales,Xylariaceae,Anthostomella
Sordariomycetes,Xylariales,Xylariaceae,Anthostomelloides
Sordariomycetes,Xylariales,Xylariaceae,Apioclypea
Sordariomycetes,Xylariales,Xylariaceae,Ascotricha
Sordariomycetes,Xylariales,Xylariaceae,Astrocystis
Sordariomycetes,Xylariales,Xylariaceae,Beltraniopsis
Sordariomycetes,Xylariales,Xylariaceae,Brunneiapiospora
Sordariomycetes,Xylariales,Xylariaceae,Brunneiperidium
Sordariomycetes,Xylariales,Xylariaceae,Clypeosphaeria
Sordariomycetes,Xylariales,Xylariaceae,Collodiscula
Sordariomycetes,Xylariales,Xylariaceae,Coniolariella
Sordariomycetes,Xylariales,Xylariaceae,Crassoascus
Sordariomycetes,Xylariales,Xylariaceae,Emarcea
Sordariomycetes,Xylariales,Xylariaceae,Engleromyces
Sordariomycetes,Xylariales,Xylariaceae,Entalbostroma
Sordariomycetes,Xylariales,Xylariaceae,Entoleuca
Sordariomycetes,Xylariales,Xylariaceae,Euepixylon
Sordariomycetes,Xylariales,Xylariaceae,Gigantospora
Sordariomycetes,Xylariales,Xylariaceae,Halorosellinia
Sordariomycetes,Xylariales,Xylariaceae,Helicogermslita
Sordariomycetes,Xylariales,Xylariaceae,Hypocopra
Sordariomycetes,Xylariales,Xylariaceae,Hypocreodendron
Sordariomycetes,Xylariales,Xylariaceae,Kretzschmaria
Sordariomycetes,Xylariales,Xylariaceae,Kretzschmariella
Sordariomycetes,Xylariales,Xylariaceae,Leprieuria
Sordariomycetes,Xylariales,Xylariaceae,Lunatiannulus
Sordariomycetes,Xylariales,Xylariaceae,Nemania
Sordariomycetes,Xylariales,Xylariaceae,Nipicola
Sordariomycetes,Xylariales,Xylariaceae,Palmaria
Sordariomycetes,Xylariales,Xylariaceae,Podosordaria
Sordariomycetes,Xylariales,Xylariaceae,Poronia
Sordariomycetes,Xylariales,Xylariaceae,Rosellinia
Sordariomycetes,Xylariales,Xylariaceae,Sabalicola
Sordariomycetes,Xylariales,Xylariaceae,Sarcoxylon
Sordariomycetes,Xylariales,Xylariaceae,Spirodecospora
Sordariomycetes,Xylariales,Xylariaceae,Squamotubera
Sordariomycetes,Xylariales,Xylariaceae,Stilbohypoxylon
Sordariomycetes,Xylariales,Xylariaceae,Vamsapriya
Sordariomycetes,Xylariales,Xylariaceae,Virgaria
Sordariomycetes,Xylariales,Xylariaceae,Wawelia
Sordariomycetes,Xylariales,Xylariaceae,Xylaria
Sordariomycetes,Xylariales,Xylariaceae,Xylotumulus
Sordariomycetes,Xylariales,Incertae sedis,Adomia
Sordariomycetes,Xylariales,Incertae sedis,Anungitea
Sordariomycetes,Xylariales,Incertae sedis,Ascotrichella
Sordariomycetes,Xylariales,Incertae sedis,Biporispora
Sordariomycetes,Xylariales,Incertae sedis,Castellaniomyces
Sordariomycetes,Xylariales,Incertae sedis,Chaenocarpus
Sordariomycetes,Xylariales,Incertae sedis,Circinotrichum
Sordariomycetes,Xylariales,Incertae sedis,Cryptostroma
Sordariomycetes,Xylariales,Incertae sedis,Cyanopulvis
Sordariomycetes,Xylariales,Incertae sedis,Diamantinia
Sordariomycetes,Xylariales,Incertae sedis,Durotheca
Sordariomycetes,Xylariales,Incertae sedis,Guestia
Sordariomycetes,Xylariales,Incertae sedis,Hadrotrichum
Sordariomycetes,Xylariales,Incertae sedis,Idriellopsis
Sordariomycetes,Xylariales,Incertae sedis,Kirstenboschia
Sordariomycetes,Xylariales,Incertae sedis,Lanceispora
Sordariomycetes,Xylariales,Incertae sedis,Lasiobertia
Sordariomycetes,Xylariales,Incertae sedis,Leiosphaerella
Sordariomycetes,Xylariales,Incertae sedis,Leptomassaria
Sordariomycetes,Xylariales,Incertae sedis,Neoidriella
Sordariomycetes,Xylariales,Incertae sedis,Occultitheca
Sordariomycetes,Xylariales,Incertae sedis,Ophiorosellinia
Sordariomycetes,Xylariales,Incertae sedis,Palmicola
Sordariomycetes,Xylariales,Incertae sedis,Pandanicola
Sordariomycetes,Xylariales,Incertae sedis,Paraidriella
Sordariomycetes,Xylariales,Incertae sedis,Paramphisphaeria
Sordariomycetes,Xylariales,Incertae sedis,Paucithecium
Sordariomycetes,Xylariales,Incertae sedis,Pidoplitchkoviella
Sordariomycetes,Xylariales,Incertae sedis,Polyancora
Sordariomycetes,Xylariales,Incertae sedis,Polyscytalum
Sordariomycetes,Xylariales,Incertae sedis,Poroleprieuria
Sordariomycetes,Xylariales,Incertae sedis,Pseudophloeospora
Sordariomycetes,Xylariales,Incertae sedis,Pulmosphaeria
Sordariomycetes,Xylariales,Incertae sedis,Pyriformiascoma
Sordariomycetes,Xylariales,Incertae sedis,Sporidesmina
Sordariomycetes,Xylariales,Incertae sedis,Striatodecospora
Sordariomycetes,Xylariales,Incertae sedis,Stromatoneurospora
Sordariomycetes,Xylariales,Incertae sedis,Surculiseries
Sordariomycetes,Xylariales,Incertae sedis,Synnemadiella
Sordariomycetes,Xylariales,Incertae sedis,Synnemapestaloides
Sordariomycetes,Xylariales,Incertae sedis,Tristratiperidium
Sordariomycetes,Xylariales,Incertae sedis,Xyladictyochaeta
Sordariomycetes,Xylariales,Incertae sedis,Xylocrea
Sordariomycetes,Xylariales,Incertae sedis,Yuea
Sordariomycetes,Xylariales,Zygosporiaceae,Zygosporium
Sordariomycetes,Incertae sedis,Barbatosphaeriaceae,Barbatosphaeria
Sordariomycetes,Incertae sedis,Barbatosphaeriaceae,Ceratostomella
Sordariomycetes,Incertae sedis,Barbatosphaeriaceae,Xylomelasma
Sordariomycetes,Incertae sedis,Batistiaceae,Batistia
Sordariomycetes,Incertae sedis,Cainiaceae,Amphibambusa
Sordariomycetes,Incertae sedis,Cainiaceae,Arecophila
Sordariomycetes,Incertae sedis,Cainiaceae,Atrotorquata
Sordariomycetes,Incertae sedis,Cainiaceae,Cainia
Sordariomycetes,Incertae sedis,Cephalothecaceae,Albertiniella
Sordariomycetes,Incertae sedis,Cephalothecaceae,Cephalotheca
Sordariomycetes,Incertae sedis,Cephalothecaceae,Cryptendoxyla
Sordariomycetes,Incertae sedis,Cephalothecaceae,Phialemonium
Sordariomycetes,Incertae sedis,Coniocessiaceae,Coniocessia
Sordariomycetes,Incertae sedis,Distoseptisporaceae,Distoseptispora
Sordariomycetes,Incertae sedis,Iodosphaeriaceae,Iodosphaeria
Sordariomycetes,Incertae sedis,Lautosporaceae,Lautospora
Sordariomycetes,Incertae sedis,Lentomitellaceae,Lentomitella
Sordariomycetes,Incertae sedis,Papulosaceae,Brunneosporella
Sordariomycetes,Incertae sedis,Papulosaceae,Fluminicola
Sordariomycetes,Incertae sedis,Papulosaceae,Papulosa
Sordariomycetes,Incertae sedis,Papulosaceae,Platytrachelon
Sordariomycetes,Incertae sedis,Sporidesmiaceae,Sporidesmium
Sordariomycetes,Incertae sedis,Thyridiaceae,Mattirolia
Sordariomycetes,Incertae sedis,Thyridiaceae,Pleurocytospora
Sordariomycetes,Incertae sedis,Thyridiaceae,Thyridium
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Acanthosphaeria
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Brachysporium
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Collematospora
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Coniobrevicolla
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Cresporhaphis
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Cryptadelphia
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Eriosphaeria
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Fluviostroma
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Kananascus
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Khuskia
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Koorchaloma
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Neorehmia
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Oplothecium
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Rizalia
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Schweinitziella
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Setocampanula
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Stromatographium
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Trichosphaeria
Sordariomycetes,Incertae sedis,Trichosphaeriaceae,Unisetosphaeria
Sordariomycetes,Incertae sedis,Woswasiaceae,Cyanoannulus
Sordariomycetes,Incertae sedis,Woswasiaceae,Woswasia
Sordariomycetes,Incertae sedis,Woswasiaceae,Xylochrysis
Sordariomycetes,Incertae sedis,Incertae sedis,Amphorulopsis
Sordariomycetes,Incertae sedis,Incertae sedis,Amylis
Sordariomycetes,Incertae sedis,Incertae sedis,Anisomycopsis
Sordariomycetes,Incertae sedis,Incertae sedis,Anthostomaria
Sordariomycetes,Incertae sedis,Incertae sedis,Anthostomellina
Sordariomycetes,Incertae sedis,Incertae sedis,Apharia
Sordariomycetes,Incertae sedis,Incertae sedis,Apodothina
Sordariomycetes,Incertae sedis,Incertae sedis,Apogaeumannomyces
Sordariomycetes,Incertae sedis,Incertae sedis,Aquadulciospora
Sordariomycetes,Incertae sedis,Incertae sedis,Aquasphaeria
Sordariomycetes,Incertae sedis,Incertae sedis,Areolospora
Sordariomycetes,Incertae sedis,Incertae sedis,Aropsiclus
Sordariomycetes,Incertae sedis,Incertae sedis,Ascorhiza
Sordariomycetes,Incertae sedis,Incertae sedis,Ascoyunnania
Sordariomycetes,Incertae sedis,Incertae sedis,Atrogeniculata
Sordariomycetes,Incertae sedis,Incertae sedis,Aulospora
Sordariomycetes,Incertae sedis,Incertae sedis,Azbukinia
Sordariomycetes,Incertae sedis,Incertae sedis,Bactrodesmiastrum
Sordariomycetes,Incertae sedis,Incertae sedis,Bactrosphaeria
Sordariomycetes,Incertae sedis,Incertae sedis,Basidiobotrys
Sordariomycetes,Incertae sedis,Incertae sedis,Biciliopsis
Sordariomycetes,Incertae sedis,Incertae sedis,Bombardiastrum
Sordariomycetes,Incertae sedis,Incertae sedis,Botryosporium
Sordariomycetes,Incertae sedis,Incertae sedis,Brenesiella
Sordariomycetes,Incertae sedis,Incertae sedis,Byrsomyces
Sordariomycetes,Incertae sedis,Incertae sedis,Byssotheciella
Sordariomycetes,Incertae sedis,Incertae sedis,Calcarisporium
Sordariomycetes,Incertae sedis,Incertae sedis,Caleutypa
Sordariomycetes,Incertae sedis,Incertae sedis,Calosphaeriopsis
Sordariomycetes,Incertae sedis,Incertae sedis,Caproniella
Sordariomycetes,Incertae sedis,Incertae sedis,Chaetoamphisphaeria
Sordariomycetes,Incertae sedis,Incertae sedis,Ciliofusospora
Sordariomycetes,Incertae sedis,Incertae sedis,Clypeoceriospora
Sordariomycetes,Incertae sedis,Incertae sedis,Clypeosphaerulina
Sordariomycetes,Incertae sedis,Incertae sedis,Cryptoascus
Sordariomycetes,Incertae sedis,Incertae sedis,Cryptomycella
